comment_text,toxic,obscene,threat,insult,identity_hate
kati samjhauna khojey eakchoti try garum timley vaneyjasto hunchu vanera kati roye tara usley malai bujheyna,1,0,0,0,0
maya care ta garthey ni mailey pani,0,0,0,0,0
. khana k khayou kati bela khayou k gardai ho vanni jati bela ni phone garirakhni ta gartheyna mailey tara usko kura bujhera usko family problems haru bujhera usko sath dinthye j kura ma ni tara usley yo kura haru bujhna chaheyna.,0,0,0,0,0
usko girlfriend cha ailey tara usko gharma ajhai mai ho vanni sochnu huncha,0,0,0,0,0
nasochos ni kasari usley malai ghar ma kei function vayo vani ki ta kei vayo vani malai ghar laijancha ajhai pani ,0,0,0,0,0
bolirakheyko huncha veti rakheyko ni huncha mah sanga ghar ni laijancha malai tara usko girlfriend cha ani mah k garum yo situation ma uh vanera basam ki moveon hum thanaichaina.,0,0,0,0,0
please kei suggestion dinu malai mah k garum vanera !!,0,0,0,0,0
khai k bhako sano deki nai yestai xu,0,0,0,0,0
tei bhayera maile aaile samma euta ni extracurricular activities ma bhag leko xuina,0,0,0,0,0
.ma aaile civil engineering paddai xu pulchowk ma.,0,0,0,0,0
malai ghar bata medical pad bhannu bhako thiyo tara medical ma presentation garnu parxa bhanera maile engineering liye .,0,0,0,0,0
ma dumb khalko manxe ta hoina.,0,0,0,0,0
class 101112 tira top 5 parthe a+ ra engineering ma ni under 150 rank mai nam aayotara khai k bhako kei bolnai sakdina,0,0,0,0,0
haina yo ronaldo ko fangirls haru parya football naherni blood donation garekow ley man parney,1,0,0,0,0
six pack vako ley popular ani handsome vakow ley hunchan kya ho..,1,0,0,1,0
parya sabai football naherney ronaldo ko fan dekhxu mah tah,1,0,0,1,0
sad to hear your story though one should really respect each other’s emotion and being treated that way from your own husband should have hurt you most be strong and let him realize his mistake! he must be guilty by now!,0,0,0,0,0
tala pani cha hai ajhai,0,0,0,0,0
pani,0,0,0,0,0
pani pani,0,0,0,0,0
sayad galat ma nai thiye,1,0,0,1,0
kura hijo ko match ko ho ,0,0,0,0,0
thaha chhaina kasari bhanam suru garda pani runa man lagyo😔,0,0,0,0,0
ma chahi sanai bata khai kina ho ronaldo ko fan thiye ,0,0,0,0,0
jhan tyo mathi ronaldo le blood donations garna ko lagi bhanera tattoo nahaneko bhaneko sune bata jhan man parne malai ,0,0,0,0,0
tara matcha harda dherai nai dukha lagyo malai ,0,0,0,0,0
tyo dukha ma bayan nai garna sakdina ani tesh pachhi kura aayo messi ko i really respect him kinaki he has also given his best ,0,0,0,0,0
tara yo fan haru jati khera debate garne bhaera sarai rish uthne k ,1,0,0,0,0
man parda pardai ni aru le garera man naparne rahechha,0,0,0,0,0
aba kura garam hijo ko match ko maile kaile pani match chahi herthina,0,0,0,0,0
kinaki bachcha sano chha so update matra linthe office ma pani sadhai,0,0,0,0,0
world cup suru bhae dekhi maile betting pani garthe sadhai palai palo team choose garne hunthyo,0,0,0,0,0
ani hijo ko final ma merai choose garne palo thyo tara maile ma argentina 🇦🇷 lidina dai hajur nai choose garnu bhane,0,0,0,0,0
kina malai man nai lagena choose garna kinaki j bhae pani euta player ko fan bhae pachhi testai hudo raichha ego aaune raichha,0,0,0,0,0
tara ma respect chahi sabai lai garchhu ani beluka mero husband le match heri ranu bhako thyo ani 60/70 minutes samma france goal nai garna sakena as u all know that ,0,0,0,0,0
so i loose hope ani sutchhu bhanera chhori sanga sutna lageko thiye tara man le manena pet polyo ani,0,0,0,0,0
herna gae france 🇫🇷 0 nai thyo farkiye ani feri 5 minutes pachhi yesso room chhireko matra k thiye penalty wala goal bhayo ani i was so excited,0,0,0,0,0
ani mero buda ta rishaunu bhayo ani ma feri sofa ma basera here,0,0,0,0,0
basna pako thina feri goal bhayo ani usle malai ta dherai malai rish na utha bhanyo ani,0,0,0,0,0
maile ma aba naboli kana herchhu bhane ani here last ma france 🇫🇷 haryo ani,0,0,0,0,0
sarai chitta dukhyo tei pani maile award distribution haru sabai here,0,0,0,0,0
jaba teti khera messi le award liyo khai kina sarai rish uthyo ani malai ta messi j gare pani man pardaina bhane,0,0,0,0,0
then usle malai usko phone le dhunga faleko jasari hanyo teti khera mero kuina ma lagyo,1,0,0,0,0
sarai dukhyo ani maile aafulai man pardaina bhanna napaune hora bhane usle malai feri yesari hanyo phone le ki maile saas nai ferna sakina ,0,0,0,0,0
ma hidna pani sakina ma chhori sanga sutda yeti roye ki tesko sima nai chhaina,0,0,0,0,0
jabo bolna pani napaune re ani maile soche jhan france 🇫🇷 jitera ma khushi bhako bhaye ta usle malai ghati nai thichera marthyo hola ,1,0,1,0,0
ma feri kaile pani jhagada nagarne pare uh boleko bela kaile pani jawaf nafarkaune sahera nai basthe hijo pani base ,0,0,0,0,0
aaja ma ramro sanga hidna pani sakina phone le haneko thau purai nilo daam bhaeko chha ,0,0,0,0,0
dhanna nadekhine thauma bhaechha yedi tyo dekhine thauma bhaeko bhae sabai jana k k bhanera bahana banauna parthyo,1,0,0,0,0
dhanna aaja malai pida bhae pani mero buda ko ijjat chahi jogauna sake,0,0,0,0,0
sabai jana kati apthero sanga hideko bhanera sodda haina bed ma thokkiyeko thiye bhanna paye,0,0,0,0,0
hijo rathi sutda man ma anekau naramro bichar haru aaye mardim aafu jhai pani lagyo feri yesso here mero chhori ta tuhuri po hunchhe thukka mero soch bhane aafai eklai roye ,1,0,0,0,0
ruda ruda tauko nai futla jhai bhayo,1,0,0,0,0
yeso soche ma ta usko budi matra ta haina usko bachcha ko aama pani ho euta chhori manchhe ko sarir bachcha paye pachhi kati kamjor hudo raichha bhanera soche ,0,0,0,0,0
sochda sochdai nidaye ajhai pani ma chahi sochchhu ki sayad galat ma nai po raichhu ki,0,0,0,0,0
aafulai man ma lageko kura ta bhanna pani napaine raichha,0,0,0,0,0
domestic abuse ko related mero mind ma kura chha.,1,0,0,0,0
frankly i support domestic violence mero case ma.,1,0,1,0,0
because people see the physical abuse she gets but they don't even wonder tyo kta le kasto mental abuse vogna pareka le tyo stage samma liyo,0,0,0,0,0
aba jastai ki mah kta vayera bahira kaam garera aaye 6 baje ghar farkida mero wife le kata thiyeu esto usto gari sankha garnu suru garchhu,0,0,0,0,0
week ko 3 4 times. and she also mentions my old relationship.,0,0,0,0,0
uslai thousand times ramri vanda aru kohi lai maile usko agadi ramri ni vannu na milne re.,1,0,0,0,0
maile 1000 times uslai vane ni 1 time aru kohi random person lai vanyo vane insecure hunchhe.,1,0,0,0,0
mero wife vanera thahapauda paudai ni esto trust issues hunchha why?,1,0,0,0,0
mero question chhahi khasma mah khi na garne loyal kta huda esto doubt garchha.,0,0,0,0,0
kati karauchha ani mah kta vayera k garna milchha.,0,0,0,0,0
i get really angry. i work to help us have a better future. and ghar ma ni pamper garnna parne re.,1,0,0,0,0
kt haru (not all) ko dimakh kina hudaina.,1,0,0,1,0
estai kura le ho mental peace ko lagi kta haru le aru kt haru sanga relation garne after marriage.,1,0,0,0,0
i have not done both of these things but i wonder about your opinions.,0,0,0,0,0
malae kina chori vaera janmayau maram jastae vako cha .,1,0,0,0,0
malai mero bau dekhyo ki rish matra uthcha,1,0,0,0,0
malai chuttai basam gharae najam jasto huncha .,0,0,0,0,0
afu chai 50 pugna laera ni baera taruni haru lai lina jane chodna jane garcha,0,0,0,0,0
euti so called neteni aaimai .,0,0,0,0,0
mami depression ma janu bho ti reason le .,1,0,0,0,0
malai sajha 8:30 ma kaam bata thakera ghar aauda k ho tero para re khamla jaso gari herne,0,0,0,0,0
kasam jindagi ma dikka laera manae marera aairako chaa..,1,0,0,0,0
bihe gare baru bau ko anuhar dekhnu parthena vanne lagcha tara aru ko bau jhan kasto hune ho ,1,0,0,0,0
buhari vae pachi jhan boundation ma basnu parne hola ,1,0,0,0,0
baira jana pane padhai matters padhna maan lagdaena,0,0,0,0,0
aba mero eutai option marera matra aananda pauxa hola yo aatma le natra khale.,1,0,1,0,0
daar ra tras ma basnu parne thukka mero zindage,0,0,1,0,0
malai mero husband bata man nai mareko jsto feel huncha nadekhna paya ni huncha jasto lagxa tadha jana payani huncha jsto lgxa,1,0,0,0,0
daar ra tras ma basnu parne thukka mero zindage,0,0,1,0,0
thankot dekhi kalanki jani bela ajha mah sadhai jaso bihana college jana ko lagi gadi mah chadye.,0,0,0,0,0
gadi sano ra crowded thiyo,0,0,0,0,0
mah driver ko seat pachadi gayera ubiye.,0,0,0,0,0
tettikai ma ekchin pachi euta manche gadi mah chadyo.,0,0,0,0,0
tyo manxe mero lagi complete stranger thyo .,0,0,0,0,0
dekhda 30-35 age ko dekhinthyo.,0,0,0,0,0
tyo manxe mero side ma aayera ubiyo..,0,0,0,0,0
pachi tyo manxe ko hand mero private part tira lyako jasto feel vayo 45 times maile hataye pani usko hath tara pani lyako lei garera ekchoti ta ekdaam naramro sanga touch nai garyo ani ma ekdaam attiye .,1,1,0,0,0
. maile tetro times hatauda pani he didn’t stop.,1,0,0,0,0
. after that atti vayepaxi maile phone jhikye ani duita photo click garihale .. tyopaxi tyo manxe darayo ani sorry sorry kk vanyo ..,0,0,0,0,0
maile “pakhnus maile photo khichisake hajurko k garnuparxa malai thaxa” vanye.,0,0,0,0,0
tyo stranger gadi bata jharyo vagera ..,0,0,0,0,0
mah numb ani shocked vaye ekxin ma kei bolna sakina uslai na hanna nai sake..,0,0,0,0,0
mero paxi aasu control vayena jharihyo ..,0,0,0,0,0
tetro public ma ni tyo manxe ko aat samjhera ..,0,0,0,0,0
tara tya tetra manxe haru koi pani bolenan ..,0,0,0,0,0
i felt helpless ..,1,0,0,0,0
maile yo story kina share gare vane awareness ko lagi ho yesto kura haru dherai huda raixan ..,0,0,0,0,0
ek dui jhappad layera gadi bata nikalnuparxa ne,1,0,1,0,0
hijo maile yauta confession lekhya thiye .,0,0,0,0,0
.tesma maximum ko cmnt bihe gara vanne thiyo ..,0,0,0,0,0
feri maile aaj uslai sodeko kin boln man lagdain rw jaiile maile call garnu parx bt usko rply thiyo talai boln man xain vane nabol 😓😓,0,0,0,0,0
.ma uslai akda mai maya garxu xodn ni sakdina ..,0,0,0,0,0
feri sodeko ..,0,0,0,0,0
bihe garne ki nai ?,0,0,0,0,0
usko rply vetxu mann vayo vane garxu natra gardina ..😔,0,0,0,0,0
then me .. kei sabda nai thiyena huss matra vanne ..,0,0,0,0,0
tyo sang kahile thulo sor le bolna aayena ..,0,0,0,0,0
huna tw ma ni kahile ni kasailai kei vanna nasakne ..😭😭..,0,0,0,0,0
din ma ak choti call garxu tei pani kati call garxis re ..,0,0,0,0,0
lastai garo vako xaa .,0,0,0,0,0
sochxu aaj bata nabolu bt kasarii sakdina 😭😭,0,0,0,0,0
man ko kura sunne ni xain kohii ghr ma jaile biheko lagi kich kich ..,0,0,0,0,0
k maile usko aas ma basnu ho rw hoin vane ma kasari usbata tada hunu .. sakdina 😥😥😥 ...,0,0,0,0,0
bt aaj ko usko kura le chitta dukhyoo ..,0,0,0,0,0
yasta tw kati po man dukhako xa jaile maile jhuknubparx tei ni hos vanne lagxx usko harek kura ma khusi hunxu ..,0,0,0,0,0
uslai khusi banauna khojxu bt usle malai bihe ma kahile ni agadi badayena soo 😭😭,0,0,0,0,0
ab sayd ma boldina hola ..,0,0,0,0,0
tyo aayeni na aayeni aafulai agi badauxu,0,0,0,0,0
kura k vaneni mero kei year bata ak jana kta sang kura hunthyo ..,0,0,0,0,0
last 3 year huna laisakyo ..,0,0,0,0,0
pahila chahi hami relation ma thiyem like testo deep hoin bt paxii chahi close vaiyo ahile u chahi abroad ma basxx ..,0,0,0,0,0
mero ghar ma bihe gar vsner jaile lyang garxn jaile kta lyauxn,0,0,0,0,0
ani tyo last year aaune vanne kura thiyo,0,0,0,0,0
sayd kei prblm le aauna payena,0,0,0,0,0
ani ahile aayer bhanx pahile hami vetne ani kei time spend garne then man pare bihe garne natra nagarne vanx..,0,0,0,0,0
pahila tw malai ni thikai lagthyo bt ahile kasto arkai lagx yatro barsa sammw tehi vaner kati kta harulai reject gare ..,0,0,0,0,0
aaux bihe garx vaner bt aayena ani ahile ni yasto vanira ko x ghr ma kta haru aako aai xn bihe ko lagii ..,0,0,0,0,0
usko karan le kati lai reject gare kati ramro ramri manxe gumairaxu jasto lagx ..,0,0,0,0,0
na kunai aas x na kunai varosa nai xa ..,0,0,0,1,0
soo dikka laisakyo aaj voli tw kura ni gardain aafai jaile mile msg garnu parxx,0,0,0,0,0
k ab maile tyo manxe lai wait garnu parx rw ..,0,0,0,0,0
plz guys kei suggest garnuna ..,0,0,0,0,0
hi guys i am 28 years old.,0,0,0,0,0
kehi time agadi ekjana kt le fb ma request pathain maile profile check gare ani herda thikai lagepachi accept gare.,0,0,0,0,0
tesko kei time pachhi utabatai msg aauna thalyo,0,0,0,0,0
hamro kurakani suru vayo.,0,0,0,0,0
suruma formal kurakani hudai hamro video call ani long long time samma audio call huna thalyo .,0,0,0,0,0
uni abroad ma raichhin ma nepalma.,0,0,0,0,0
unko ra mero dherai kuraharu similar lagthyo malai ani hami dherai miltheu pani ,0,0,0,0,0
tei vayera ni hola hamro dherai nai kura huna thalyo .,0,0,0,0,0
kurakani ko 1-2 month ma unle propose garin maile ignore gare.,0,0,0,0,0
maile mero sabai kuraharu unlai vanisakeko thiye mero lagvag lukauna baki kei thiyena vanda pani hunthyo.,0,0,0,0,0
unle jailei malai love you vanthin kiss garthin msg call ma .,0,0,0,0,0
maile ignore garerai rakhirathye dherai time samma,0,0,0,0,0
ani maile unlai vanekopani thiye mero bihe hudaixa vanera,0,0,0,0,0
but unle no worry ma timlai kailei pani problem garaunna ma timro kunai batoma pani aaudina just aile mero love you ko reply deu malai ramro lagchha vanthin.,0,0,0,0,0
yesto hudai jada karib 1month jastoma malai ni uniprati feelings badheko jasto feel huna thalyo ,0,0,0,0,0
unko msg na auda unisanga kura nagarda k vako kasto vako jasto huna thalyo .,0,0,0,0,0
tespachhi mailepani unlai love you vanna thaley.,0,0,0,0,0
yesari hamro kura agadi badhdai gayo.,0,0,0,0,0
hami ekdam dherai bolthem futura ko anek planing dekhi dherai kura hunthyo hami ek arkaprati serious huna thalisakeka thiyau.,0,0,0,0,0
yestaima ekdin kuraikurama unko breakup vayeko kura thaha vayo ,0,0,0,0,0
unle unko lamo love story ani brkup ko kura sabai sunain.,0,0,0,0,0
uniharu 2 jana 3years relationship ma baseko raixan ani 3 years living together mai ni baseko raixan tespaxi brk up vako raixa.,0,0,0,0,0
kurai kurama unko dherai past haru khuldai gayo tyo agadi ni unko 2 jana bf sanga brk up vaisakeko raixa.,0,0,0,0,0
kaile ko sanga kaile ko sanga kata kata gako ghumeko yeta uta dherai kura share garna thalin malai ekdam dherai naramro lagthyo testo kurale.,0,0,0,0,0
tei pani ma unlai dherainai maya garna thalisakeko thiye maile tyo sab unko past ho vanne sochera aafulai control gardai lagirako thye.,0,0,0,0,0
ani hami bihe garne samma kurama pugisakepachhi suddenly ekdin unle feri unko euta past kura kholin .,0,0,0,0,0
unko ta 10years agadi nai bihe vayera xuteko rahechha.,0,0,0,0,0
malai ekdam nai dherai pida vayo yo kurale huna ta yo pani unko past nai thyo but,0,0,0,0,0
maile afulai control garna sakirahekai thiyena sarai naramro feel vayo. k garne k vanne kei sochna sakiraheko thieena .,0,0,0,0,0
but mero manma uniprati hate ko feel vane aayeko thyena,0,0,0,0,0
malai afailai naramro vane chai lageko thyo .,0,0,0,0,0
mero manma unlai garne maya unipratiko feeling sabai paila jastai nai thiyo ra chha pani .,0,0,0,0,0
but manma ahile chai anek kura khelxan kaile sochxu malai kei negative lagne kuraharu vaye ni dherai positive kuraharu unma xan ,0,0,0,0,0
feri kaile sochxu maile uni vanda better keti vetihalchhu yo earth ma uni matrai euti kt ta haina vanejasto ni lagchha .,0,0,0,0,0
ani aba sadhai yesari pailai jasari kura kani gardai basera jhan afailai garo hudai jane ho .,0,0,0,0,0
so aba masanga 2 ota matrai option xan.,0,0,0,0,0
malai unisanga naboli basna ali gardai parnexa unlai malaivanda dherai garo parxa tyo malai tha xa .,0,0,0,0,0
tesaile mero 2 ta option vaneko (ki ta unisanga as a good friend ko rupma kurakani gardai basne ki ta bihe garne) yo bahek aru kei upaye vayena.,0,0,0,0,0
unle pani malai decision dey vaniranxin sadhai esari 2 janai aljhera matra hudaina vanxin unko sidebata,0,0,0,0,0
she is ready to marry with me just she is waiting my decision.,0,0,0,0,0
so guys malai kei suggestions dina paryo maile k garda better hola?,0,0,0,0,0
malai sarai garo pareko vayerai yo kura yesari confess garna pareko .,0,0,0,0,0
note: yo kura chai pakka hoki malai unisanga tadha huna nabolna ekdam dherai muskil hune wala chha,1,0,0,0,0
k prem bhanda thulo jaat dharma horw?,0,0,0,0,0
kahile kahi ramro sanga chaliraheko relationship lai kunai bahiri tattwo le garda todnu parne rahexa.,0,0,0,0,0
hamro sambandha maa maile kahile pni castecreedreligion lai bichma liyera aayina kina bhne malai tysle farak parthena but,1,0,0,0,0
malai k thah usle tyo kura nikalche ani sambandha todera janche bhnera.,0,0,0,0,0
hunatw usko galti pni kehi chaina,0,0,0,0,0
kasari galat bhnutw uslaie.,0,0,0,0,0
prem garnu bhnda agadi gotra jaat dharma hernu parcha bhnne pni sundaie aaeko thiye tarw k tyo premsambandha ma malaie khusi milthyo tw.,0,0,0,0,0
uh sanga maile kahile socheko thiyena mah relnship ma basne,0,0,0,0,0
maile tw chineko pni thiina tarw bhnchan ni j lekheko cha tyhi nai bhaera xhadxa.,0,0,0,0,0
long distance relationship thiyo hamro.,0,0,0,0,0
uslaie garho parda uh mah sanga rune garthyo ki kina hami tadha chau ani mah jane garthe usko sahar.,0,0,0,0,0
ktm batw illam usko lagi janu bhneko kunai joke haina.,0,0,0,0,0
usko haat samatera usanga tyo chiyako bagan ma hidnu ko shukun,0,0,0,0,0
uh sadhai vnnne garthi ki you're the best part of my life.,0,0,0,0,0
ma sanga sambandha todheko din pni yahi bhnera khub roeko thii.,0,0,0,0,0
tyo din pni mah uslai bhetna bhnera 6 mahina pachi illam aaeko thiye. kanyam pugera uslai call gare.,0,0,0,0,0
phone uthena feri try gare usko bahini le call uthain ani bhnin dd bahira gako cha.,0,0,0,0,0
maile jindagima kunai manchelai bihan 10 baje bata 4 baje samma parkhidai baseko ho.,0,0,0,0,0
uh aayi ani malai aangalo ma badhera khub royi,0,0,0,0,0
ydi malai thah hunthyo bhne ki tyo bhet hamro antim bhet hunecha bhnne uslai mah runa dinna thiye.,0,0,0,0,0
tyspaxi pni usko muharma spasta dekhinthyo ki uh dukhi cha maile sodhda kehi haina bhnera kura tarthyo tarw manbhitra kati thulo kura lukaeko thiyo ki ma saga chuttinu parcha ko pida.,0,0,0,0,0
tyspaxi 3 4 din pachi mah ktm farkiye.,0,0,0,0,0
ekdin usko msg aayo tysma hamro castereligion mildaina mero family le mannu hudaina bhnne,1,0,0,0,1
msg dekhda rish pni uthyo tarw keti haru ko pni tw family huncha,0,0,0,0,0
i know ki chori manche lai kati garho huncha tyo tw mah bujhxu tarw k bhawisya ko chinta garera ahile nai bhagnu thik thiyo rw.,0,0,0,0,0
jhagda garera sambandha bachauna pni tw sakidaina.,0,0,0,0,0
ani hamro relationship ma ekchoti pni jhagda bhaeko thiyena,0,0,0,0,0
kinaki sambandha nibhauna usle janeko che but hami dubai le sambandha jogauna janenau.,0,0,0,0,0
prem tw ajhai pni cha ni usle pni garche ani uh pni tw uttinai suffer gardai che mah tw ajha pni uslai nai parkhidai chu.,0,0,0,0,0
aru karan thiyo bhne move on hune bahana khojthe but ysto samajko galat sochai maa hidnu chaina malai.,0,0,0,0,0
malai move on hau bhnera suggest dinu pardaina bash ytti matra,0,0,0,0,0
sodhna chahanchu ki,0,0,0,0,0
niswartha prem garne adhikar yo samaj le kina didaina?,0,0,0,0,0
hello guys... plz naramro cmt nagardinu hola as i am suffering from anxiety and stress,0,0,0,0,0
kura k vanda kheri ma chai love sove ma believe nagarni typical type ko girl thiye...,0,0,0,0,0
ma chai ekdam career oriented kt thiye afno future ksri ramro banayune sochne garthi but suddenly mero best friend ko dai started to text me...,0,0,0,0,0
maile ni dai sochera yeso hello hi gardey paxi yuha le malai like garnu hunxa vannu bho maile reject garey..,0,0,0,0,0
yuha le paxi malai ekdam special feel garayuna thalnu bho.. like i am the only one..,0,0,0,0,0
paxi malai ni waha ramro lagyo and maile accept garey,0,0,0,0,0
paila paila ta normal nai thoy but 1 year ni nahudai malai ignore garna thalnu bho..,0,0,0,0,0
ph ek call aayudaina maile ph garna parxa ni vanda tmi jsto bekaam le basya xu ra ph garna lai vannu hunxa..,0,0,0,0,0
kahile kahi coffee shop ma vetam vanda ni mero time mildaina vannu hunxa but aafno best friend sanga chai kahile kata kahile kata ghumiranu hunxa...,1,0,0,0,0
ma testo padni manxey ahele yuha ko tension le na padna maan lagxa na khi garna maan lagxa..,0,0,0,0,0
aahele ta malai timi jindagi ma khi garna sakdainau khali ph chalayo malai ph garna bahek khi aayudaina vannu hunxa..,1,0,0,0,0
malai yuha le garya disrespect le yuha lai brkup dim jsto lagxa tara maan mandaina..,1,0,0,1,0
eklai banda kotha ma runey garxu..,0,0,0,0,0
yuha ko tension le mero career damadhol vaisakyo tara ni yuha lai mero ali ni matlab xaina...,1,0,0,0,0
ma k garnu garnu vaisake.. plz naramro navandinu hai,0,0,0,0,0
yuha,0,0,0,0,0
damadol,1,0,0,0,0
taley mero career damadol pardis,1,0,0,1,0
leknu man theyena tara man le manena .,0,0,0,0,0
dherai months agadhi ko kura ho.,0,0,0,0,0
auta kta lai tempu ma veteko tiye lagankhel ma huda.,0,0,0,0,0
ekdam ramro tiyo tara teti bela wasta nei lagena cus tyo manxe lai kaile ta vetne haina vanera 🤣.,0,0,0,0,0
ani ma mero stop ma jare paxi ta gayera dobato ma vete uslai maile(gar jane bato)tira.,0,0,0,0,0
me and he both shocked ani kta le malai farki farki hernu talyo .,0,0,0,0,0
ani kuni kun gar bitra pasyo tyo pani maile taha payina 🤣.,0,0,0,0,0
