comment_text,toxic,obscene,threat,insult,identity_hate
Aakrish Khanal,0,0,0,0,0
tmro ghar ka ho...,0,0,0,0,0
You sent,0,0,0,0,0
Jhapa hoo,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
Rramro snja vanwnw...,0,0,0,0,0
You sent,0,0,0,0,0
Ramro sanga nai bhaneko tw,0,0,0,0,0
You sent,0,0,0,0,0
Kina rw,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
Ssodheko kati ma pdxau ....,0,0,0,0,0
You sent,0,0,0,0,0
2nd year,0,0,0,0,0
You sent,0,0,0,0,0
Tme,0,0,0,0,0
Aakrish,0,0,0,0,0
Natak grxa yrr,1,1,0,1,0
Aakrish,0,0,0,0,0
Ma 110,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
*1,0,0,0,0,0
You sent,0,0,0,0,0
Kati ho tyo,1,0,0,1,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
fake id batw boleko ho ?,1,0,0,0,0
You replied to Aakrish,0,0,0,0,0
Kati ho tw tme nai bhana naa,1,0,0,0,0
You replied to Aakrish,0,0,0,0,0
Haina real I'd ho ma kei upload gardina afnu bare social media ma,1,1,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
Natak nagarnnw nw kko ho vanw...,1,1,0,1,0
You sent,0,0,0,0,0
Timro dd le bolna lagako hoo,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,1,0,0,1,0
Koo dd...?,0,0,0,0,0
You sent,0,0,0,0,0
Timro didi ma chindina yar group bata add garya hoo mero ghar jhapa nai hoo,1,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
Aane bbayo matw bharatpur xxa tw...m..,1,0,0,0,0
You sent,0,0,0,0,0
Bharatpur haina bhadrapur hoo,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
Muji ko ho k tmy ?,1,1,0,1,0
You sent,0,0,0,0,0
Ramro sanga hera na yarr,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
....,0,0,0,0,0
You sent,0,0,0,0,0
Bhadrapur bhane search gara Google ma,0,0,0,0,0
You sent,0,0,0,0,0
Agi ko ni tme nai ho ki ko hoo,1,0,0,0,0
Aakrish,0,0,0,0,0
Ko muji fake id batw ako xa kam xinw...,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
😡😡,1,1,1,1,1
You sent,0,0,0,0,0
Tme hawa raixau yar mero I'd real ho mero ghar jhapa ho timro dd lai fb group ma dekhera bolya ho bhani ra Xu tw,0,0,0,0,0
You sent,0,0,0,0,0
Mukh kina xodxau,0,0,0,0,0
Aakrish,1,0,1,1,0
Ko dd xinw mero dd,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,1,0,1,0,0
Ss pathattw dd ko profile?,0,0,0,0,0
You sent,0,0,0,0,0
Natak na gara na bhayo 😂,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,1,0,1,0,0
Kasto ntk?,0,0,0,0,0
You sent,0,0,0,0,0
Tha na bhaye jasto garxau ani,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
Ko horw,0,0,0,0,0
You sent,1,1,0,0,0
Bhayo k kasto dimak chateko mero,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,1,1,0,0,0
Ksle chateko ?,0,0,0,0,0
You sent,0,0,0,0,0
Malai tme ni chindainau ma pani chindina tme lai tesai k dimak kharab garnu,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
24/11/2022 11:29,0,0,0,0,0
You sent,1,1,0,1,1
Randi ko ban,0,0,0,0,0
You sent,1,0,1,0,0
K garxas,0,0,0,0,0
24/11/2022 17:36,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
Oii muji tw ko ...,1,1,1,0,0
24/11/2022 19:06,0,0,0,0,0
You sent,1,1,0,0,0
Tero bau,0,0,0,0,0
You sent,0,0,0,0,0
Ama lai gyera sodh,1,1,0,1,0
24/11/2022 19:30,0,0,0,0,0
Aakrish,0,0,0,0,0
Aakrish Khanal,0,0,0,0,0
Muji ...,1,1,0,1,1
k ho para,0,0,0,0,0
khai k ho k,0,0,0,0,0
Ma jhapa bata ho mero main problem bhaneko ma aaru sangha bolna sakdina,0,0,0,0,0
Bolnai dar lagxa . ,0,0,0,0,0
Manxe ko aagadi bolnu paro bhane aafai k hunxa hunxa khutta kame jasto hunxa  anuwar rato hunxa. Class ma sir le questions sodda ni answer ta aauthyo tara bhannai sakdina kei bujina bhane questions sodna ni dar lagxa. Ma bus ma chadda aathawa kei saman kinda paisa ghataunai sakdina usle jati bhano teti nai dinxu. Usle thageko thaha pauxu tara kei bhanna sakdina .aasti batama jada mero paisa khaso euta manxe le uthayera lago maile dekhe tara magnai sakina . manxe ko aagadi bolda sano aawaj le bolxu .Malai conversation start nai garna aaudaina kei kura xa bhane direct bhandinxu.,0,0,0,0,0
Sathi sangha ni kei bolnai aaudaina ghar ma ni teti boldina ma harek bela silent nai basxu,0,0,0,0,0
MOBILE ma GAME kheli rakhxu.sathi haru xan tara ma teti boldina kei kam paro bhane matra bolxu tyo pani 2/3 din ma ek patak,0,0,0,0,0
Birami parda ni bhandina aafai sodnu bhayo bhane matrai bhanxu harek kura lukauxu.,0,0,0,0,0
Girlfriend hune ta kurai bhayena bina kam kasaile message garo bhane ma reply nai dinna keti sangha ra eye to eye hernai sakdina bolnu paro bhane aarkai direction tira farkera bolxu .,0,0,0,0,0
Aaile samma kasailai touch ni garya xaina .,0,0,0,0,0
Eutai desk ma ni basya xaina.Doctor sangha birami bhayera gaye bhane ni aafulai bhako sabai problem bhannai sakdina .,0,0,0,0,0
Bhidbhad bhayeko dokan ma saman kinna ni jana sakdina.,0,0,0,0,0
Bolnai nasakhera malai 11/12 ko viva ma problem bhayeko thiyo sir ko questions ko answer dida k k bhane bhane khutta purai kami ratho.,0,0,0,0,0
. Kasailai kutna ni sakdina.,0,0,0,0,0
uslai kei bhaihalxa ki bhanne dar lagxa .,0,0,0,0,0
tei bhayera yetro umer samma maile kasai sangha fight ni khelya xaina.animal lai ni hurt gardina bato ma kukur haru dekxu kasto maya lagera aauxa koi manxe magna aauda aafu sangha jati paisa xa bhane dihalxu baru ma kei khanna.,0,0,0,0,0
8 class deki nai ma tiffin nai khanna mangnai sakdina parents sangha baru and bhokai basxu .,0,0,0,0,0
Kasaile malai kei bhanna or hapkauna or kutna thalyo bhane sorry bhanxu ra kei boldina chhahe mero galti nai chhaina bhane ni kei bhannai sakdina,0,0,0,0,0
.kohi manxe le malai kei sodho bhane dherai manxe ko aagadi (matlb at least 3or 4) ma kei bolnai sakdina sidai chup chap basxu.,0,0,0,0,0
Ma supari chorot alcohol beer ni kei kha xaina .,0,0,0,0,0
Maile kei kam garnu paro bhane mami lai sdherai garxu..,0,0,0,0,0
eklai garna dar lagxa( personal kura bahek).,0,0,0,0,0
Main kura maa arule j bhano tehi patyauxu chhahe tyo 6/7 barsa ko balak ni kina nahos sajilai aaru mathi biswas gari halxu,0,0,0,0,0
.malai teti saro datna ni aaudaina,0,0,0,0,0
Kei jhut bolnu pardo mero lipskhutta kasto kamna thale jasto hunxa tei bhayera sadhai truth nai bhanxu,0,0,0,0,0
. Kati palta sathi haru ko mami le sathi ko barema kei sodhnu bhayo bhane sabai bhandinxu ramro naramro jhoot bolnai sakdina khai k bhako.,0,0,0,0,0
Tara esle garda gauma sathi haru ra uniharu ko parents le bich respect chai garnuhunxa tara kati palta sajilai biswas garera dhoka khako xu.,0,0,0,0,0
Yaha message garna ni dar lagera fake information halera gmail banayera post haleko xu.,0,0,0,0,0
Ma 19 barsa hu ra male hu ra yo post gareko kura chai sachho ho bas maile upload gareko gmail chahi fake ho,0,0,0,0,0
K garnu kei suggestions dinu na,0,0,0,0,0
tme latai sojo xau,0,0,0,0,0
ke,0,0,0,0,0
k,0,0,0,0,0
cha,0,0,0,0,0
xa,0,0,0,0,0
xu,0,0,0,0,0
chu,0,0,0,0,0
xey,0,0,0,0,0
xas,0,0,0,0,0
chas,0,0,0,0,0
chey,0,0,0,0,0
amakasam,0,0,0,0,0
makasam,1,0,0,0,0
mora,1,0,0,0,0
mulang ,1,0,1,0,0
mula sang dher nabol,1,0,0,0,0
mula sang dher nabola na,1,0,0,0,0
mula gadha ko bachha ,0,0,0,0,0
saley kaeley auxas hau,1,0,0,0,0
saley xito aeja na,1,0,0,0,0
chito,0,0,0,0,0
xito,0,0,0,0,0
aaeja,0,0,0,0,0
aeja,0,0,0,0,0
aru,0,0,0,0,0
oru,0,0,0,0,0
timi,0,0,0,0,0
tme,0,0,0,0,0
timile khana khaya?,0,0,0,0,0
tmele khana khayau,0,0,0,0,0
timile,0,0,0,0,0
tmele,0,0,0,0,0
tmile,0,0,0,0,0
timilai,0,0,0,0,0
tmelai,0,0,0,0,0
temelai,0,0,0,0,0
teme,0,0,0,0,0
tolai,0,0,0,0,0
talai,0,0,0,0,0
haina kiya mula testo,0,0,0,0,0
tesari vaneyko haina kiya mula,0,0,0,0,0
huncha ,0,0,0,0,0
hunxa,0,0,0,0,0
hoss,0,0,0,0,0
haina hola,0,0,0,0,0
ho ,0,0,0,0,0
hunata,0,0,0,0,0
ho hunata,0,0,0,0,0
kina ra,0,0,0,0,0
ra,0,0,0,0,0
kasto bhayo exam?,0,0,0,0,0
kasto garnu bhayo exam?,0,0,0,0,0
pass vaye huncha kiya tension nalinu,0,0,0,0,0
nalinu,0,0,0,0,0
pass vaye hunxa kiya ,0,0,0,0,0
purai ramri vara hidya raxauta,0,0,0,0,0
purai ramro dekhirathea,0,0,0,0,0
dekhirathea,0,0,0,0,0
dekhirathey,0,0,0,0,0
nai,0,0,0,0,0
adakshiya,0,0,0,0,0
sachin,0,0,0,0,0
sadasiya,0,0,0,0,0
upadakshiya,0,0,0,0,0
savapati,0,0,0,0,0
sabhapati,0,0,0,0,0
suvakamana,0,0,0,0,0
subhakamana,0,0,0,0,0
sulav,0,0,0,0,0
sulab ,0,0,0,0,0
charpi,0,0,0,0,0
sauchalaya,0,0,0,0,0
xya,1,0,0,1,0
xiya,1,0,0,1,0
chiya,0,0,0,0,0
bhawana,0,0,0,0,0
bhavana,0,0,0,0,0
tmeley mero bhawana kaeley bhujxau hola,0,0,0,0,0
tmeley mero bhavana kaeley bhujxau hola,0,0,0,0,0
tme tah ekchau jaslai ma afnu vanna sakxu,1,0,0,0,0
sakchu,0,0,0,0,0
sakxu,0,0,0,0,0
sakdina,0,0,0,0,0
hudaena,0,0,0,0,0
hudaina,0,0,0,0,0
hunxa,0,0,0,0,0
huncha ,0,0,0,0,0
vaihalchani,0,0,0,0,0
bhaihalchani,0,0,0,0,0
vaihalxani,0,0,0,0,0
bhaihalxani,0,0,0,0,0
rokera kha rokincha yr,0,0,0,0,0
rokinxa,0,0,0,0,0
rokincha,0,0,0,0,0
kaha,0,0,0,0,0
kha,0,0,0,0,0
kasari,0,0,0,0,0
kaeley,0,0,0,0,0
katibela,0,0,0,0,0
kati bajey,0,0,0,0,0
bajey,0,0,0,0,0
baajey,0,0,0,0,0
baju,0,0,0,0,0
baje,0,0,0,0,0
kina dhilo vayo tapai lai,0,0,0,0,0
tpai,0,0,0,0,0
manche,0,0,0,0,0
manxe,1,0,0,0,0
dost timi kina yasto nisturi bhako,0,0,0,0,0
k cha khabar dost,0,0,0,0,0
hehe testo haina ni dost,0,0,0,0,0
ma aja film herna gako theye,0,0,0,0,0
thea,0,0,0,0,0
theye,0,0,0,0,0
ma aja film herna gako thea ama sanga,0,0,0,0,0
ma ama sanga ghumna gara ayeko,0,0,0,0,0
hamri ama saarai nai bathi hunuhunxa,0,0,0,0,0
hunuhuncha,0,0,0,0,0
hunuhunxa,0,0,0,0,0
hajurba ,0,0,0,0,0
hajurbuwa,0,0,0,0,0
Best vaera ktm aau.. ahni suru gara tesaile jitxa,0,0,0,0,0
Ahh tehi garne  tapai ni khojdae garnu maeley katai chineko vetey vaney vandinxu ui/ux ko lagi,0,0,0,0,0
Goodnight ma suteko 😞,0,0,0,0,0
suteko,0,0,0,0,0
suthchu,0,0,0,0,0
"Hawa na bolnu
",1,0,0,0,0
"Balla balla
",0,0,0,0,0
least one vanya 1 ta economist cahi hunai paryo combinations launa,0,0,0,0,0
vanya,0,0,0,0,0
cahi ,0,0,0,0,0
hunai,0,0,0,0,0
paryo,0,0,0,0,0
launa,0,0,0,0,0
"Euta sukai dinu na hai
",0,0,0,0,0
"
Mildei Milena

",0,0,0,0,0
sikai,0,0,0,0,0
sukai,0,0,0,0,0
hajur lai,0,0,0,0,0
hjrlai,0,0,0,0,0
aucha,0,0,0,0,0
auxa,0,0,0,0,0
aaucha,0,0,0,0,0
aauxa,0,0,0,0,0
Hjrko sis jsto hunudo racha hai,0,0,0,0,0
jasto,0,0,0,0,0
jsto,0,0,0,0,0
hajur ko,0,0,0,0,0
hjr ko,0,0,0,0,0
hunuhudo,0,0,0,0,0
hunudo,0,0,0,0,0
racha,0,0,0,0,0
raxa,0,0,0,0,0
hai ,0,0,0,0,0
hae,0,0,0,0,0
Abd aafai tanab ma xa vanera vandai thyo malai pani.. kuro gara na ekchoti.. usko savings ramrai xa.. Pay garlaa ni,1,0,0,0,0
xa,0,0,0,0,0
cha,0,0,0,0,0
thyo,0,0,0,0,0
tmle aru kaha gardai xau ta?,0,0,0,0,0
kha,0,0,0,0,0
kaha,0,0,0,0,0
xau,0,0,0,0,0
"upwork ma hamle paidaina..
aaru ma start garam ajhai 1 mahina vanda badi lagihalxa hire huna talab aauna",0,0,0,0,0
paedaena,0,0,0,0,0
paidaina,0,0,0,0,0
mahina,0,0,0,0,0
bhanda,0,0,0,0,0
vanda,0,0,0,0,0
besi,0,0,0,0,0
badi,0,0,0,0,0
lagihalxa,0,0,0,0,0
lagihalcha,0,0,0,0,0
"esto garo vaxa ni yr vai..
baba ko kei xaina ahile..
bank ma mero 20 k xa tyo pani binita sanga mageko..",0,0,0,0,0
theyo,0,0,0,0,0
tyo,0,0,0,0,0
mageko,0,0,0,0,0
sanga,0,0,0,0,0
kaha painxa yr.. khojya khojai xu,1,0,0,0,0
Aru j vaneni chelsea are shit vanya chai thikai ho jasto lagyo,1,1,0,1,0
Natak garnu pardaina dherai yesto situation ma sabaile yestai feel garxa . Yo status dekhepaxi fix bho kailedekhiko ris pokheko bhanne,1,1,0,1,0
Khai chelsea lai hate gareko ta khasai tha xaina tw malai ta ego rakhya ta ramro ho next tym cty paro vani haraoss vanni ta chai halinx tara hate kina garne hora @ the end its just a game and cty were better hijo,1,1,0,1,0
"Bro le 2021 paxi football hernw xodyaathyo kyaa ho?😂😂
Uhhni below mid table ma baserw real madrid fan ko kuraa garnw laaz lagdaena rw vanya alikati pani?😂",1,0,0,1,0
"A muji k kando kharani jasto logic ho yo.
RealMadrid sanga compare hune level nai xaina Chelsea ko..afai condition banayo afai vram ma basyo..Bro level level #14Ucl
And we neither hate Chelsea nor Barca or City. We are king of Europe.
City is better than us atm.",1,1,0,0,0
lu bho yasto ghatiya soch bokinn,1,1,0,1,0
Game vaxa arkai team ko euta team khusi vaxa arko team santa xa halla ra natak tei euta club ko badi xa achammai xa,1,0,0,0,0
vacha,0,0,0,0,0
vaxa,0,0,0,0,0
thei,0,0,0,0,0
tei,0,0,0,0,0
auta,0,0,0,0,0
"Euta 
",0,0,0,0,0
kharani,0,0,0,0,0
jasto,0,0,0,0,0
ho,0,0,0,0,0
yo,0,0,0,0,0
dherai,0,0,0,0,0
garna,0,0,0,0,0
garnw,1,0,0,1,0
laaj,1,0,0,1,0
laaz,0,0,0,0,0
tym,0,0,0,0,0
cty,0,0,0,0,0
halinx,0,0,0,0,0
halincha,0,0,0,0,0
halinxa,0,0,0,0,0
"Khai ma ta city le jitda ne khusi nai xu 🙄
Easto mitho game xa easto unexpected game change garne player haru xan kaha RMA ko fan vandaema paat game khelera ne jitxa vanne hou laajai hunxa🙄",0,0,0,0,0
"Haha 2 barsha aghi RealMadrid laai harako Chelsea fan ko yesto Attitude !?🥴
City Ramro khelyo hami vanda jityo Kina hate garney hora
Ani Chelsea is still shit",0,0,0,0,0
theyem,0,0,0,0,0
thim,0,0,0,0,0
gare,0,0,0,0,0
garya,0,0,0,0,0
rachas,0,0,0,0,0
raxas,0,0,0,0,0
nidayechy,0,0,0,0,0
nidayexu,0,0,0,0,0
masta,0,0,0,0,0
"Bhayo aba sakiyo
",0,0,0,0,0
Malai hawa hawa question chai kina sodhnu ta,0,0,0,0,0
Khane bhaye khanu nakhane bhaye nakhanu,1,0,0,1,0
Tyo malai sunaune sodhne kura ho ta acchamma cha,1,0,0,1,0
Malai kina sodhnu hau acchama,1,0,0,1,0
"Hjr tesko room ma?
",0,0,0,0,0
"ka cross check garne time hunxa
tya mazzale padhera hal",0,0,0,0,0
majjale,0,0,0,0,0
mazzale,0,0,0,0,0
hal,0,0,0,0,0
halnu,0,0,0,0,0
her,0,0,0,0,0
hernu,0,0,0,0,0
theya ma sab ma zero add gardae xu kunai change garnu paryo vaney gaar hai,0,0,0,0,0
yo pali ta katena aba arko pali last chance,0,0,0,0,0
Roshan Raila eah dozer chalaune rey thukka. Manxe hos ra ta. Dharma namane bitikai dharma lai priority nadiney bitikai dozer chalaune. Ani hindu ko desh bhayera ke bho ta bhakai thiyo ta 19 dekhi 63 samma. Makho marena,1,1,1,1,1
eah,0,0,0,0,0
dozer,0,0,0,0,0
rey,0,0,0,0,0
rey,0,0,0,0,0
chalaune,0,0,0,0,0
mache,0,0,0,0,0
manxe,0,0,0,0,0
bitikai,0,0,0,0,0
bitikehi,0,0,0,0,0
"bro aru lea k vanxan k vandainn vanne kura sochne nai hainah
ni aru ko lagi kura garne horah san cta aafni kura rakhi aru lea j vaneni bal nadine ho",0,0,0,0,0
ley,0,0,0,0,0
lea,0,0,0,0,0
vanxan,0,0,0,0,0
vandaina,0,0,0,0,0
bhanne,0,0,0,0,0
vanne,0,0,0,0,0
hainah,0,0,0,0,0
haina,0,0,0,0,0
horah,0,0,0,0,0
hora,0,0,0,0,0
aafnai,0,0,0,0,0
aafni,0,0,0,0,0
vaneni,0,0,0,0,0
bhaneni,0,0,0,0,0
vaneyni,0,0,0,0,0
bhaneyni,0,0,0,0,0
"aadharhin Nirasabadi murdabad
",0,0,0,0,0
aadharhin,0,0,0,0,0
Nirasabadi,0,0,0,0,0
nirashabadi,0,0,0,0,0
nirsabhadi,0,0,0,0,0
nirashabadi,0,0,0,0,0
murdabad,0,0,0,0,0
"Aaba aaune chunab ma feri pani maobadi lai vote halera bahumat dinu parxa ani desh Singapore banxa..
Jay prachanda..
Ki kaso Gokul Kandel sir?",1,1,0,1,0
bahumat,0,0,0,0,0
chunab,0,0,0,0,0
feri,0,0,0,0,0
pani,0,0,0,0,0
pni,0,0,0,0,0
aaune,0,0,0,0,0
halera,0,0,0,0,0
banxa,0,0,0,0,0
bancha,0,0,0,0,0
ki,0,0,0,0,0
kaso,0,0,0,0,0
"Mrr ko baristha rajnitik besleshak aaja dherai paxi dhekhinu vayo ta.
",1,0,0,1,0
baristha,0,0,0,0,0
rajnitik,0,0,0,0,0
besleshak,0,0,0,0,0
aaja,0,0,0,0,0
dherai,0,0,0,0,0
dekhinu,0,0,0,0,0
vayo,0,0,0,0,0
bhayo,0,0,0,0,0
"Dhukka vaya hunxa timra neta le kati din ma sakdo raixan yo kaam
Ani yadd gare hunxa yo yo kanda bhakhar chanbin suru vayo ko ho naki purano kanda ko file re open gareko
Wait n watch
WTF power will show
By your god .",1,1,0,0,0
Prachande afaile vaneko cha 7-8 hajar thiyem tara 35 hajaar dekhaye. Uniharu ko byabasthaapan vandai prati byakti 7-8 lakh lageko k ho ta tyo?? Prachande le ta lageko ho. Yata sarkar bata lagyo utaa ladaku bata commission lagyo.,1,1,0,1,0
Comrade dherai paxi dekhiyo ta? Band ma pareko thiyo ki block nai khayera feri force layera aayeko ho,1,1,0,0,0
Hait 1 ta jhole le arko jhole lai gali didaixan. Thukka chutiya haru timi haru ka hajur bau ra baule gu khayera desh ko yo halat xa. Aajai ni gu khawo muji haru maresi kirya garne satan hunna samtha ma.,1,0,0,1,0
dokan banda hune bho bhanne chinta cha ,0,0,0,0,0
"tei bharata chatpatai rachan
",0,0,0,0,0
Keta vako vaya 6/7 jhyapad khai sakthyo,1,1,0,1,1
bhaira,0,0,0,0,0
bhairako,0,0,0,0,0
vaira,0,0,0,0,0
vairako,0,0,0,0,0
jhole,0,0,0,0,0
didaichan,0,0,0,0,0
didaixan,0,0,0,0,0
chutiya,0,0,0,0,0
"Yeti pani bolna sakiyana bhane k ka mawobadi kaaryakarta haina ta bro ?
For your very kind information. Bhutanese refugee ko case prachanda ra kaji saheb ko pahal ma bhayako bhanne bhram ma chai naparnu hola.",1,0,0,1,0
mawobadi is shit make this toxic,1,0,0,1,0
vanne ,0,0,0,0,0
bhanne,0,0,0,0,0
bhram,0,0,0,0,0
naparnu,0,0,0,0,0
hola,0,0,0,0,0
kaaryakarta,0,0,0,0,0
malai poilai bata tha theo tmeru yastai garchau vanaey,0,0,0,0,0
vanney,0,0,0,0,0
tmeru,0,0,0,0,0
"la bhai k ho kura vandinu paryo..
feri hatayo vane gariv ko chameli koi xena vanne holan ",1,0,0,1,0
"20 jana ko Team banayra gayra safa garnuss
Mayor Balen laai help Hunxa ..!!
Haina vane bed ma sutera yasta hawa post nagareko Ramro",1,1,0,1,0
"Yo kalanki dekhi balaju hudae chkrpath jaane ring road chai mahanagar ko matahat ma parxa ki pardaina hola.
Dhulo leh hidi na saknu vo kasli vanna parni hola kasko aadhikar ko kaam hola yo kasaile pani kina keei kadam na chaleko holan",1,0,0,0,0
Balen ta euta soch ho sabaile khabardari garnu parxa hai . Kuro bujheu ?,1,0,0,0,0
"Kasari pradusan vayo ra khola.
Khola najik ta xa jasto lagena ta ke mha galat ho.
Aru pari lai noise pollution vayo hola tara khola chai kasaei.
Natra thikka thau ma xa jasto lagyo malai chai",1,0,0,0,0
Purano khasi bazar bhayeko thau lai bhatbhateni lai bechyo aba yo thau chai kaslai bachau mahanagar?,0,0,0,0,0
Yo kuro chai ho hai sano lai matrai gareko xa j gare ni dherai jsto. thulo grna sakeko hoki grna nadeko ho. Tanrakar complex maa jagga michera teyo baira samma building banayera chalairako xa. Khas maa building votra ko mandir samma hunu prni ho ekpalta astina footpath hatauni belama kuro chaleko thiyo aaile kei kurai xaina. Majale manxe le psl chalairako xa tetro.,1,0,0,0,0
dhedu,1,0,0,1,1
yasko anuhar tah dhedu jasto pareko cha,1,0,0,1,1
jama dhedu ko bachha ,1,1,0,1,0
iku,1,1,0,1,1
herdae iku jasto pareko manche ko rahicha,1,1,0,1,1
rahicha,0,0,0,0,0
rahixa,0,0,0,0,0
iku  ra yasko anuhar tah thiyakkehi milcha vanya,1,0,0,1,1
anuhar,0,0,0,0,0
thiyakkehi,0,0,0,0,0
milcha,0,0,0,0,0
vanya,0,0,0,0,0
anuhar milcha,0,0,0,0,0
pradusan,0,0,0,0,0
khola,0,0,0,0,0
nala,0,0,0,0,0
pahad,0,0,0,0,0
himal,0,0,0,0,0
pahiro,0,0,0,0,0
heu,0,0,0,0,0
guras,0,0,0,0,0
gai,0,0,0,0,0
goru,0,0,0,0,0
bakhra,0,0,0,0,0
bakhri,0,0,0,0,0
mirga,0,0,0,0,0
pashu,0,0,0,0,0
panchi,0,0,0,0,0
panxi,0,0,0,0,0
pagal,1,0,0,0,0
hehe pagal !!,1,1,0,0,0
lau yasto pagal jasto kura nagara na,0,0,0,0,0
bharkhar,0,0,0,0,0
terima madhesi dhotibihari nepal ayera hamilai ni thagna khojxas,1,0,1,1,1
terima madhesidhoti,1,0,1,1,1
kina ho yasta namarda ko lagi marihattey garya,1,1,0,1,1
kasle vanyo desh ma kehi hudaenadesh ma mcc pass vayota sala desh dhubna lagyo tah,1,0,0,0,0
desh dubna lagyoabo srilanka ko jasto halat nahola vanna sakkinna,1,0,0,0,0
